year,hour,temp
1978,15,+0300
1978,18,+0300
1988,09,+0174
1989,21,+0224
1992,09,+0180
1992,11,+0200
1992,12,+0220
1992,13,+0230
1992,15,+0250
1992,17,+0250
1993,17,+0300
1994,12,+0270
1994,15,+0300
1994,16,+0300
1994,17,+0310
1995,09,+0180
1995,10,+0200
1995,11,+0220
1995,13,+0270
1996,09,+0190
1996,11,+0210
1996,17,+0250
1996,18,+0250
1996,19,+0260
1996,20,+0250
1996,21,+0250
1996,22,+0230
1996,23,+0230
1997,12,+0250
1997,17,+0300
1997,19,+0290
1997,20,+0290
1999,00,+0220
1999,09,+0200
1999,10,+0210
1999,11,+0240
1999,21,+0240
2000,00,+0200
2000,08,+0200
2000,10,+0200
2000,12,+0240
2000,13,+0270
2000,14,+0310
2000,16,+0310
2000,18,+0310
2000,20,+0290
2000,22,+0260
2001,00,+0190
2001,01,+0180
2001,08,+0160
2001,09,+0170
2001,11,+0210
2001,12,+0230
2001,13,+0240
2001,14,+0260
2001,15,+0280
2001,16,+0280
2001,17,+0280
2001,18,+0270
2001,19,+0260
2001,20,+0250
2001,21,+0230
2001,22,+0210
2001,23,+0200
2004,09,+0195
2004,15,+0202
2004,21,+0194
2005,21,+0189
2006,09,+0200
2006,15,+0290
2006,21,+0255
2007,00,+0240
2007,01,+0220
2007,08,+0180
2007,09,+0180
2007,10,+0180
2007,11,+0190
2007,12,+0220
2007,13,+0270
2007,14,+0290
2007,15,+0310
2007,16,+0320
2007,17,+0320
2007,18,+0320
2007,19,+0320
2007,20,+0270
2007,21,+0250
2007,22,+0220
2007,23,+0220
2008,01,+0210
2008,08,+0190
2008,09,+0190
2008,10,+0210
2008,11,+0210
2008,12,+0200
2008,13,+0210
2008,14,+0220
2008,15,+0230
2008,16,+0220
2008,17,+0220
2008,18,+0200
2008,19,+0190
2008,20,+0170
2008,21,+0170
2008,22,+0160
2008,23,+0170
2009,00,+0240
2009,01,+0240
2009,08,+0230
2009,09,+0230
2009,10,+0240
2009,11,+0230
2009,12,+0240
2009,13,+0250
2009,14,+0270
2009,15,+0280
2009,16,+0290
2009,17,+0290
2009,18,+0280
2009,19,+0220
2009,20,+0230
2009,21,+0230
2009,22,+0230
2009,23,+0230
2010,00,+0220
2010,01,+0220
2010,08,+0220
2010,09,+0230
2010,10,+0240
2010,11,+0250
2010,12,+0260
2010,13,+0270
2010,14,+0280
2010,15,+0290
2010,16,+0290
2010,17,+0310
2010,18,+0310
2010,19,+0290
2010,20,+0290
2010,21,+0250
2010,23,+0230
2011,00,+0160
2011,01,+0150
2011,08,+0160
2011,09,+0160
2011,10,+0170
2011,11,+0180
2011,12,+0190
2011,13,+0200
2011,14,+0210
2011,15,+0220
2011,16,+0210
2011,17,+0210
2011,19,+0180
2011,20,+0180
2011,21,+0180
2011,22,+0180
2011,23,+0180
2012,01,+0210
2012,10,+0220
2012,13,+0260
2012,14,+0270
2012,15,+0270
2012,16,+0280
2012,17,+0280
2012,19,+0260
2012,23,+0220
2013,00,+0240
2013,01,+0240
2013,08,+0230
2013,09,+0230
2013,10,+0240
2013,11,+0250
2013,12,+0260
2013,13,+0270
2013,14,+0290
2013,15,+0300
2013,16,+0290
2013,17,+0320
2013,18,+0300
2013,22,+0260
2013,23,+0240
2014,00,+0240
2014,01,+0230
2014,08,+0220
2014,09,+0220
2014,10,+0230
2014,11,+0250
2014,12,+0260
2014,13,+0280
2014,14,+0280
2014,15,+0280
2014,16,+0290
2014,17,+0290
2014,18,+0290
2014,19,+0290
2014,20,+0290
2014,21,+0280
2014,22,+0270
2014,23,+0260
2015,00,+0210
2015,01,+0210
2015,08,+0210
2015,10,+0220
2015,11,+0230
2015,19,+0230
2015,21,+0220
2015,22,+0210
2015,23,+0210
2016,00,+0200
2016,01,+0200
2016,08,+0190
2016,09,+0190
2016,10,+0200
2016,11,+0220
2016,12,+0250
2016,14,+0280
2016,16,+0300
2016,17,+0300
2016,18,+0240
2016,19,+0200
2016,20,+0220
2016,22,+0210
2016,23,+0210
2017,01,+0190
2017,08,+0200
2017,09,+0190
2017,10,+0200
2017,11,+0210
2017,12,+0220
2017,13,+0250
2017,14,+0260
2017,15,+0260
2017,16,+0280
2017,17,+0280
2017,19,+0220
2017,20,+0210
2017,21,+0210
2017,22,+0210
2017,23,+0210
2018,00,+0200
2018,01,+0190
2018,08,+0170
2018,09,+0170
2018,10,+0180
2018,12,+0200
2018,13,+0200
2018,14,+0190
2018,16,+0210
2018,18,+0220
2018,19,+0210
2018,20,+0200
2018,21,+0200
2018,22,+0190
2018,23,+0190
2019,00,+0160
2019,01,+0170
2019,02,+0160
2019,09,+0160
2019,10,+0170
2019,11,+0180
2019,12,+0190
2019,13,+0210
2019,14,+0210
2019,15,+0210
2019,16,+0210
2019,17,+0210
2019,18,+0220
2019,19,+0210
2019,20,+0210
2019,21,+0200
2019,22,+0190
2019,23,+0180
