year,hour,temp
1981,21,+0280
1989,09,+0204
1993,17,+0300
1993,18,+0300
1994,16,+0200
1994,17,+0210
1994,18,+0210
1995,09,+0210
1995,10,+0220
1995,15,+0320
1995,16,+0310
1995,17,+0320
1995,21,+0300
1997,10,+0210
1997,13,+0260
1997,14,+0280
1997,15,+0280
1997,16,+0280
1997,18,+0260
1997,20,+0220
1997,23,+0210
1998,00,+0260
1998,01,+0250
1998,09,+0230
1998,10,+0230
1998,11,+0240
1998,12,+0260
1998,13,+0280
1998,14,+0300
1998,15,+0310
1998,16,+0330
1998,17,+0330
1998,18,+0330
1998,19,+0290
1998,20,+0260
1998,21,+0240
1998,22,+0230
1998,23,+0230
1999,01,+0230
1999,09,+0210
1999,12,+0230
1999,13,+0250
1999,14,+0270
1999,16,+0300
1999,21,+0270
1999,22,+0250
2000,00,+0230
2000,01,+0230
2000,09,+0200
2000,10,+0240
2000,12,+0280
2000,14,+0300
2000,16,+0290
2000,18,+0260
2000,20,+0230
2000,22,+0230
2001,00,+0190
2001,02,+0190
2001,09,+0170
2001,10,+0190
2001,12,+0260
2001,13,+0260
2001,14,+0290
2001,15,+0300
2001,16,+0310
2001,18,+0310
2001,19,+0280
2001,20,+0270
2001,21,+0260
2001,22,+0230
2005,09,+0189
2005,15,+0216
2005,21,+0204
2006,09,+0221
2006,15,+0334
2006,21,+0236
2007,09,+0211
2007,15,+0296
2007,21,+0249
2008,00,+0220
2008,01,+0220
2008,02,+0220
2008,09,+0180
2008,10,+0210
2008,11,+0250
2008,12,+0260
2008,13,+0270
2008,14,+0270
2008,15,+0270
2008,16,+0290
2008,17,+0290
2008,18,+0290
2008,19,+0290
2008,20,+0280
2008,21,+0280
2009,00,+0270
2009,01,+0280
2009,02,+0270
2009,09,+0220
2009,10,+0240
2009,11,+0260
2009,12,+0280
2009,13,+0300
2009,14,+0320
2009,15,+0320
2009,16,+0320
2009,17,+0290
2009,18,+0270
2009,19,+0260
2009,20,+0270
2009,21,+0270
2009,22,+0260
2009,23,+0250
2010,00,+0190
2010,01,+0190
2010,02,+0190
2010,09,+0180
2010,10,+0190
2010,11,+0200
2010,12,+0210
2010,13,+0210
2010,14,+0210
2010,15,+0210
2010,16,+0210
2010,17,+0210
2010,18,+0210
2010,20,+0210
2010,21,+0200
2010,22,+0200
2010,23,+0200
2011,00,+0180
2011,01,+0180
2011,02,+0180
2011,09,+0180
2011,10,+0170
2011,11,+0170
2011,12,+0180
2011,13,+0190
2011,14,+0190
2011,15,+0200
2011,16,+0200
2011,17,+0210
2011,18,+0210
2011,19,+0190
2011,20,+0190
2011,21,+0190
2011,22,+0190
2011,23,+0190
2012,00,+0200
2012,01,+0200
2012,02,+0200
2012,09,+0220
2012,10,+0220
2012,11,+0230
2012,12,+0240
2012,13,+0250
2012,14,+0260
2012,15,+0270
2012,16,+0270
2012,17,+0270
2012,18,+0250
2012,19,+0240
2012,20,+0220
2012,21,+0220
2012,22,+0220
2012,23,+0220
2013,00,+0220
2013,01,+0210
2013,02,+0200
2013,09,+0200
2013,10,+0200
2013,11,+0220
2013,12,+0240
2013,13,+0260
2013,14,+0280
2013,15,+0290
2013,16,+0290
2013,17,+0290
2013,18,+0300
2013,19,+0290
2013,20,+0260
2013,21,+0250
2013,22,+0240
2013,23,+0240
2014,00,+0220
2014,01,+0210
2014,02,+0220
2014,09,+0200
2014,10,+0200
2014,11,+0210
2014,12,+0230
2014,13,+0240
2014,14,+0250
2014,15,+0260
2014,16,+0270
2014,17,+0280
2014,18,+0270
2014,19,+0260
2014,20,+0250
2014,21,+0240
2014,22,+0230
2014,23,+0230
2015,09,+0200
2015,10,+0200
2015,11,+0210
2015,12,+0220
2015,17,+0290
2015,19,+0280
2015,23,+0230
2016,00,+0210
2016,02,+0210
2016,09,+0200
2016,10,+0200
2016,11,+0210
2016,13,+0230
2016,14,+0240
2016,15,+0250
2016,16,+0250
2016,18,+0240
2016,19,+0240
2016,20,+0230
2016,21,+0220
2016,22,+0220
2016,23,+0210
2017,00,+0220
2017,02,+0220
2017,09,+0210
2017,10,+0220
2017,11,+0230
2017,12,+0240
2017,13,+0240
2017,16,+0250
2017,17,+0270
2017,18,+0270
2017,19,+0260
2017,20,+0280
2017,22,+0230
2018,00,+0220
2018,01,+0220
2018,02,+0220
2018,09,+0210
2018,10,+0210
2018,11,+0220
2018,12,+0240
2018,13,+0250
2018,14,+0260
2018,15,+0280
2018,16,+0280
2018,17,+0270
2018,18,+0290
2018,19,+0250
2018,20,+0240
2018,22,+0230
2018,23,+0230
2019,00,+0190
2019,01,+0200
2019,02,+0200
2019,09,+0200
2019,10,+0200
2019,11,+0210
2019,12,+0230
2019,13,+0250
2019,14,+0250
2019,15,+0260
2019,16,+0280
2019,17,+0280
2019,18,+0280
2019,19,+0200
2019,20,+0210
2019,21,+0220
2019,22,+0220
2019,23,+0220
