year,hour,temp
1975,19,+0140
1986,09,+0224
1986,12,+0254
1989,21,+0204
1992,16,+0260
1992,17,+0260
1992,18,+0280
1992,19,+0270
1992,21,+0220
1994,10,+0210
1994,11,+0220
1994,13,+0210
1994,15,+0230
1994,16,+0250
1994,17,+0260
1994,18,+0270
1994,19,+0270
1994,21,+0260
1996,10,+0170
1996,11,+0180
1996,12,+0200
1996,13,+0220
1996,15,+0250
1996,17,+0280
1996,18,+0280
1996,19,+0270
1996,20,+0260
1996,21,+0250
1996,22,+0230
1996,23,+0220
1999,10,+0200
1999,12,+0230
1999,14,+0270
1999,15,+0270
1999,16,+0270
1999,17,+0260
1999,20,+0210
1999,21,+0210
2000,00,+0220
2000,08,+0210
2000,10,+0260
2000,12,+0280
2000,14,+0300
2000,16,+0310
2000,18,+0300
2001,00,+0210
2001,01,+0210
2001,08,+0200
2001,09,+0200
2001,10,+0220
2001,11,+0220
2001,12,+0240
2001,13,+0270
2001,14,+0270
2001,15,+0290
2001,17,+0320
2001,18,+0310
2001,19,+0280
2001,20,+0240
2001,21,+0240
2001,22,+0230
2001,23,+0230
2005,09,+0193
2006,09,+0221
2006,15,+0286
2007,00,+0150
2007,01,+0140
2007,08,+0150
2007,09,+0150
2007,10,+0180
2007,11,+0200
2007,12,+0230
2007,13,+0260
2007,14,+0240
2007,15,+0240
2007,16,+0260
2007,17,+0250
2007,18,+0250
2007,19,+0240
2007,20,+0230
2007,21,+0210
2007,22,+0190
2007,23,+0180
2008,00,+0200
2008,01,+0200
2008,08,+0190
2008,09,+0190
2008,10,+0200
2008,11,+0200
2008,12,+0210
2008,13,+0230
2008,14,+0250
2008,15,+0260
2008,16,+0250
2008,17,+0240
2008,18,+0240
2008,19,+0230
2008,20,+0220
2008,21,+0210
2008,22,+0210
2008,23,+0200
2009,00,+0230
2009,01,+0240
2009,08,+0220
2009,09,+0220
2009,10,+0220
2009,11,+0220
2009,12,+0230
2009,13,+0240
2009,14,+0230
2009,15,+0240
2009,16,+0250
2009,17,+0250
2009,18,+0250
2009,19,+0260
2009,20,+0260
2009,21,+0250
2009,22,+0240
2009,23,+0240
2010,00,+0230
2010,01,+0230
2010,08,+0210
2010,09,+0210
2010,10,+0220
2010,11,+0240
2010,12,+0260
2010,13,+0290
2010,14,+0310
2010,15,+0310
2010,16,+0320
2010,17,+0310
2010,18,+0300
2010,19,+0270
2010,20,+0220
2010,21,+0230
2010,22,+0230
2010,23,+0230
2011,00,+0200
2011,01,+0200
2011,08,+0180
2011,09,+0180
2011,10,+0200
2011,11,+0210
2011,12,+0220
2011,13,+0240
2011,14,+0260
2011,15,+0260
2011,16,+0260
2011,17,+0270
2011,18,+0230
2011,19,+0190
2011,20,+0210
2011,21,+0210
2011,22,+0210
2011,23,+0210
2012,01,+0210
2012,10,+0190
2012,12,+0230
2012,16,+0300
2012,19,+0260
2012,21,+0220
2012,22,+0210
2013,00,+0250
2013,01,+0250
2013,08,+0210
2013,09,+0210
2013,10,+0220
2013,11,+0230
2013,12,+0240
2013,13,+0260
2013,14,+0280
2013,15,+0290
2013,16,+0300
2013,17,+0310
2013,18,+0310
2013,19,+0240
2013,20,+0220
2013,21,+0220
2013,22,+0220
2013,23,+0220
2014,00,+0200
2014,01,+0190
2014,08,+0190
2014,09,+0190
2014,10,+0200
2014,11,+0210
2014,12,+0210
2014,13,+0220
2014,14,+0230
2014,15,+0240
2014,16,+0250
2014,17,+0230
2014,18,+0250
2014,19,+0240
2014,20,+0230
2014,21,+0220
2014,22,+0210
2014,23,+0210
2015,00,+0220
2015,01,+0210
2015,08,+0210
2015,09,+0210
2015,10,+0220
2015,12,+0250
2015,13,+0250
2015,15,+0250
2015,16,+0230
2015,17,+0220
2015,19,+0220
2015,20,+0220
2015,23,+0210
2016,00,+0230
2016,01,+0230
2016,08,+0200
2016,09,+0210
2016,10,+0220
2016,11,+0220
2016,12,+0220
2016,14,+0240
2016,16,+0250
2016,17,+0230
2016,18,+0220
2016,19,+0220
2016,20,+0210
2016,21,+0200
2016,22,+0180
2016,23,+0180
2017,00,+0190
2017,01,+0190
2017,08,+0160
2017,09,+0170
2017,10,+0180
2017,11,+0190
2017,12,+0210
2017,13,+0220
2017,14,+0230
2017,15,+0240
2017,16,+0250
2017,17,+0250
2017,18,+0250
2017,19,+0240
2017,20,+0220
2017,21,+0200
2017,22,+0190
2017,23,+0180
2018,00,+0210
2018,01,+0210
2018,08,+0200
2018,09,+0200
2018,10,+0210
2018,11,+0220
2018,12,+0250
2018,13,+0270
2018,14,+0280
2018,15,+0290
2018,16,+0300
2018,17,+0290
2018,18,+0310
2018,19,+0240
2018,20,+0220
2018,22,+0220
2018,23,+0220
2019,00,+0160
2019,01,+0160
2019,02,+0160
2019,09,+0160
2019,10,+0170
2019,12,+0180
2019,13,+0210
2019,14,+0230
2019,15,+0240
2019,16,+0240
2019,17,+0250
2019,18,+0240
2019,19,+0240
2019,20,+0220
2019,21,+0190
2019,22,+0190
2019,23,+0180
